geneName,4cell,4cell,4cell,4cell,4cell,4cell,4cell
gene10728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10729,13.125441,3.334099,0.033952,0.896380,10.249616,10.480771,0.026657
gene10730,2.271042,16.072675,24.531517,16.988324,12.069619,25.287973,5.062756
gene10731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10734,24.860385,0.044778,0.137178,6.458660,3.499591,0.690875,0.129243
gene10735,0.000000,14.005355,0.000000,0.017794,4.281467,1.380035,0.780772
gene10736,0.363375,24.847036,19.141858,15.707619,1.975463,0.000000,0.948425
gene10737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10739,0.548778,3.562829,32.089035,17.324007,0.000000,0.852983,22.549834
gene10740,81.499149,74.390209,151.167324,98.615706,81.825797,122.700867,40.555350
gene10741,0.000000,0.000000,0.000000,0.036682,0.000000,0.000000,0.235626
gene10742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10743,41.536007,54.665609,0.712625,0.000000,0.000000,60.229497,1.492012
gene10744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10745,0.000000,0.000000,1.756966,0.000000,0.099606,0.000000,0.000000
gene10746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10749,32.701422,8.878228,24.358070,0.282426,23.128792,9.948460,9.146406
gene10750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10751,58.326956,51.658329,56.326465,47.604259,69.792434,40.087196,41.044226
gene10752,30.237180,22.214584,20.030891,124.539280,81.166048,93.938479,68.351216
gene10753,0.000000,0.000000,0.000000,0.000000,0.000000,0.018613,0.000000
gene10754,57.229078,1.180421,102.131575,35.120094,96.427300,88.818833,152.464402
gene10755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10756,38.549909,9.315622,0.000000,0.000000,0.000000,0.000000,0.000000
gene10757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10758,0.000000,0.000000,0.000000,0.000000,0.000000,0.531060,0.000000
gene10759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10762,0.000000,8.745245,33.270371,5.483254,0.000000,3.895408,12.767217
gene10763,0.103380,2.818965,54.590805,171.540679,78.945040,47.885083,128.147117
gene10764,0.000000,0.000000,0.860658,43.740750,6.099037,13.676281,16.352666
gene10765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10766,1016.166638,1120.879458,1085.192052,475.316780,678.957081,985.825161,678.043529
gene10767,0.292834,0.374286,10.352307,11.316153,13.905945,4.494675,0.102885
gene10768,0.000000,0.000000,0.000000,0.000000,0.000000,0.034629,0.000000
gene10769,0.000000,36.827692,105.472938,0.000000,42.393115,43.748282,84.043933
gene10770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10771,0.000000,0.000000,0.099032,0.000000,0.000000,0.000000,0.000000
gene10772,15.039792,60.683572,16.472364,49.150492,25.347443,11.524727,23.427100
gene10773,0.411944,6.285027,8.169107,3.743033,8.073899,5.712475,5.278637
gene10774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072225
gene10775,0.000000,0.000000,0.439103,12.194003,3.111698,0.000000,5.102360
gene10776,0.000000,1.576513,4.031660,1.016400,0.000000,0.000000,0.000000
gene10777,0.000000,0.000000,0.000000,0.000000,0.000000,1.167139,1.776433
gene10778,0.000000,0.000000,0.310825,0.000000,0.000000,0.000000,0.000000
gene10779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10784,16.564196,2.472131,11.670531,2.205631,17.976908,10.786797,18.595315
gene10785,51.546373,31.975818,52.799197,69.268592,22.636931,41.656708,57.061753
gene10786,7554.218710,6055.997732,3331.105595,3995.111215,5567.598619,5391.620832,3491.105847
gene10787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10788,0.032068,54.495366,8.897370,3.999228,9.193254,10.517170,10.591088
gene10789,0.000000,0.000000,0.000000,0.100336,0.000000,0.000000,0.000000
gene10790,0.019538,0.038051,0.209825,0.051295,0.148693,0.030367,0.082370
gene10791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10794,0.000000,48.166275,5.112891,24.471309,0.000000,7.944716,0.000000
gene10795,0.000000,0.328670,0.063592,0.069956,0.135194,0.165660,0.099856
gene10796,0.000000,0.000000,0.250146,5.424866,8.913938,4.623479,0.000000
gene10797,0.000000,0.000000,19.518073,0.000000,0.000000,0.000000,0.000000
gene10798,0.000000,0.000000,12.378937,1.472166,40.305260,34.571321,3.152141
gene10799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10800,244.279607,327.043786,272.969851,181.050234,284.076524,366.053089,329.159195
gene10801,0.010924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10802,0.000000,0.000000,1.859769,0.000000,1.976889,0.807458,14.236575
gene10803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10804,33.374843,32.502201,1.116415,7.268853,6.869463,6.313057,0.106894
gene10805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10806,0.000000,0.000000,0.000000,0.000000,0.494984,0.000000,0.000000
gene10807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10834,8.242184,0.000000,0.000000,0.000000,6.232452,0.000000,3.377499
gene10835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10836,0.000000,11.136281,0.988180,0.983522,0.150058,10.572644,6.262232
gene10837,41.020639,35.382683,1.262843,46.864934,0.000000,9.320834,11.375889
gene10838,11.178293,161.444536,88.653435,107.963937,101.081969,103.269414,107.859381
gene10839,0.017299,0.067389,0.278699,1.839502,0.000000,0.053779,5.859391
gene10840,0.000000,0.000000,0.000000,0.000000,0.068027,0.000000,0.000000
gene10841,0.000000,0.000000,0.000000,0.182733,0.000000,0.000000,0.000000
gene10842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10845,0.058251,34.660094,0.104269,0.114702,9.310143,5.794612,8.391117
gene10846,942.250704,1006.618997,1264.472560,558.253527,787.960982,1071.433704,241.650154
gene10847,51.570655,58.846775,244.969129,146.156731,55.685644,165.449385,115.213627
gene10848,31.921736,9.480051,44.347977,28.794921,20.138967,3.441877,18.730532
gene10849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10850,0.031319,0.000000,0.000000,2.199554,0.000000,0.024340,0.000000
gene10851,0.285824,0.000000,0.767444,0.134005,0.000000,0.000000,0.573852
gene10852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10853,54.729585,51.040846,2.371373,63.531221,57.871198,17.695764,65.106268
gene10854,5.955455,11.097337,0.000000,17.395944,18.510136,9.697598,5.072629
gene10855,39.716277,67.502439,58.025304,64.142197,29.653598,74.175351,48.392392
gene10856,279.878770,195.061069,146.810048,113.861125,53.029753,125.939325,87.554376
gene10857,1.315095,0.349280,30.602309,22.089797,9.038645,8.789222,7.602897
gene10858,120.252620,41.481508,208.485961,145.913096,177.856419,254.148328,72.022700
gene10859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10860,21.102750,0.041984,0.308678,9.422852,0.000000,0.000000,17.388815
gene10861,0.000000,0.046540,0.000000,0.000000,0.121242,0.018570,5.809663
gene10862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10864,10.353510,0.000000,1.425619,7.841288,17.896087,33.423647,33.099287
gene10865,6.122730,3.301287,4.953503,5.857870,6.757334,5.215369,4.715596
gene10866,1.464293,0.680757,16.332625,2.269994,6.403085,14.651090,14.829490
gene10867,76.613097,74.698383,41.839350,44.011119,50.244578,76.225771,39.008620
gene10868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10869,171.099403,140.239477,109.515748,141.789170,211.690149,153.172812,127.153782
gene10870,130.587851,60.090774,83.744702,36.630217,33.387503,38.209285,14.307832
gene10871,0.000000,3.423608,2.864672,4.132843,9.185124,7.829479,18.140654
gene10872,0.000000,0.000000,0.000000,0.000000,0.060080,6.956934,0.066564
gene10873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.152896
gene10875,0.218000,2.929746,15.999286,34.513312,29.423156,40.051680,2.083380
gene10876,0.271742,0.000000,0.000000,0.000000,0.219356,0.057597,0.104156
gene10877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10878,0.000000,0.000000,0.000000,0.000000,17.661050,0.000000,0.000000
gene10879,10.197348,17.194857,1.971830,101.969278,47.429533,1.271925,38.482522
gene10880,3.226504,10.270543,15.261824,37.308572,14.701512,5.613883,12.114647
gene10881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10882,153.591206,158.166046,247.734805,355.092619,400.822100,259.828318,257.559428
gene10883,0.000000,18.749865,0.331383,0.000000,0.000000,20.790034,8.976199
gene10884,0.000000,0.000000,0.056940,0.000000,0.000000,0.000000,0.022353
gene10885,124.781738,40.067136,68.997353,261.597550,303.781493,227.541069,172.663990
gene10886,91.887636,204.290406,118.734653,77.407648,59.208345,59.033236,68.716441
gene10887,73.110767,108.872627,33.377304,88.712675,133.807321,118.287977,130.106344
gene10888,0.000000,22.315248,57.728109,0.000000,0.000000,0.000000,0.000000
gene10889,0.000000,1.525314,0.000000,0.000000,0.000000,0.000000,57.011769
gene10890,0.000000,0.021965,0.000000,0.000000,0.000000,0.000000,0.000000
gene10891,0.000000,6.540938,0.229006,0.000000,1.298277,1.789681,0.719199
gene10892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10893,10.699442,32.491800,16.356127,27.555225,20.358280,37.529769,47.693709
gene10894,86.440759,197.202007,91.982590,111.007250,124.748450,85.949725,172.049031
gene10895,127.261650,135.788811,162.153071,245.991036,44.647743,65.581964,178.520429
gene10896,47.693802,0.000000,14.289609,4.544708,19.735975,13.737595,3.319977
gene10897,44.167504,98.264044,121.974847,16.171366,1.994741,64.571508,177.534071
gene10898,163.262584,117.943817,122.998782,70.123128,133.916837,132.769498,101.211059
gene10899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10902,43.259859,1.182759,0.569384,0.000000,0.000000,10.652405,0.081280
gene10903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10904,14.784856,0.000000,0.727375,24.209726,0.555104,1.554719,24.732412
gene10905,32.014076,50.256334,53.480502,66.410618,52.839686,14.065785,95.086360
gene10906,27.220810,23.804953,15.310449,12.560371,22.378447,16.050557,48.114248
gene10907,0.000000,0.000000,0.557134,0.000000,0.000000,0.000000,0.000000
gene10908,0.301625,0.887463,0.045950,0.000000,3.500475,0.000000,7.025992
gene10909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10910,0.000000,0.000000,0.000000,0.000000,0.000000,12.640468,0.000000
gene10911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038462
gene10912,80.141277,179.488945,158.459754,204.297508,98.383282,64.948429,72.499205
gene10913,77.307931,138.256133,61.047725,75.794762,51.318516,69.864743,35.183876
gene10914,0.053432,0.000000,14.489943,15.536530,26.162132,3.820339,7.659427
gene10915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10918,55.111632,60.856503,48.388151,95.877341,57.829974,83.731437,83.477698
gene10919,0.000000,0.000000,0.000000,0.000000,0.000000,0.061722,0.000000
gene10920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10922,0.000000,18.804499,11.800865,28.138590,1.279534,53.419237,33.719394
gene10923,0.138233,0.000000,0.000000,0.000000,2.597669,0.000000,0.000000
gene10924,52.787033,24.896579,0.000000,0.000000,0.000000,0.000000,0.000000
gene10925,0.348401,7.973081,155.594369,74.091610,86.618856,64.441324,32.804986
gene10926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060768
gene10927,0.000000,1.947158,0.000000,2.681412,0.000000,0.670749,7.196888
gene10928,53.047311,0.000000,11.986039,70.223848,17.742789,52.501961,109.372372
gene10929,0.000000,4.772526,0.000000,0.000000,6.518257,0.000000,0.000000
gene10930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10941,0.000000,0.000000,0.026346,0.000000,0.000000,0.000000,0.000000
gene10942,25.910553,13.863106,12.288368,0.021406,0.082738,13.357009,14.987618
gene10943,8.927120,2.388380,7.024077,4.120993,26.132409,0.609924,11.029657
gene10944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10945,0.315413,2.098968,9.616977,13.098049,4.321093,17.469563,20.317166
gene10946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10947,0.000000,0.742054,0.000000,0.000000,0.000000,0.000000,0.000000
gene10948,51.263573,0.000000,8.693976,1.441126,0.590778,16.132685,21.272559
gene10949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10950,0.000000,0.000000,0.000000,0.000000,2.445870,0.000000,0.000000
gene10951,0.000000,0.000000,0.000000,0.036894,0.000000,0.000000,0.000000
gene10952,0.938399,44.830035,101.625349,22.105447,3.042026,35.816487,26.742980
gene10953,0.000000,0.000000,0.000000,0.000000,0.000000,0.067933,0.000000
gene10954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10956,0.123776,35.478828,2.511038,0.189568,0.157010,0.000000,4.667808
gene10957,24.184432,46.027889,26.440061,14.524415,12.775037,20.915144,35.856355
gene10958,0.000000,0.445133,0.116885,0.150009,2.691980,1.826907,0.481792
gene10959,0.013800,10.106033,24.405381,19.745939,13.618810,18.382139,24.746974
gene10960,0.030197,39.441071,0.000000,0.000000,0.000000,0.000000,0.000000
gene10961,263.012086,263.669554,295.803279,409.370444,308.140925,281.081137,183.002776
gene10962,119.737425,17.148508,32.433992,19.878027,31.293356,78.277663,26.600659
gene10963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10966,0.000000,0.028409,0.522174,2.986978,9.102923,0.181368,2.049876
gene10967,0.000000,0.000000,4.953900,15.034572,1.468058,0.156423,0.000000
gene10968,93.227792,204.493725,208.798527,170.921675,111.231283,61.028855,78.385373
gene10969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10971,323.416958,54.440075,49.359948,149.775470,117.116362,145.790937,207.504838
gene10972,1.685145,11.486316,41.128704,82.548903,35.946912,55.120317,24.864216
gene10973,33.659143,18.786012,0.027275,15.922172,0.347913,5.234141,0.000000
gene10974,1.023177,5.931094,0.523289,57.564683,3.955502,2.196218,9.997381
gene10975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene10977,0.021335,8.697233,13.177169,5.918116,3.619375,2.377597,0.160400
gene10978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
